LocationNO,Country,State_Abbv,State,County,City,ZipCode
59577,United States,MA,Massachusetts,Essex,NEWBURYPORT,1950
59702,United States,MA,Massachusetts,Essex,NORTH ANDOVER,1845
59752,United States,MA,Massachusetts,Hampshire,NORTHAMPTON,1060
59777,United States,MA,Massachusetts,Worcester,NORTHBORO,1532
59852,United States,MA,Massachusetts,Essex,PEABODY,1960
59877,United States,MA,Massachusetts,Berkshire,PITTSFIELD,1201
60052,United States,MA,Massachusetts,Essex,SALEM,1970
60102,United States,MA,Massachusetts,Essex,SAUGUS,1906
60127,United States,MA,Massachusetts,Middlesex,SHIRLEY,1464
60152,United States,MA,Massachusetts,Worcester,SHREWSBURY,1545
60227,United States,MA,Massachusetts,Worcester,SOUTHBRIDGE,1550
60252,United States,MA,Massachusetts,Hampden,SPFLD,1104
60277,United States,MA,Massachusetts,Hampden,SPRINGFIELD,1102
60302,United States,MA,Massachusetts,Hampden,SPRINGFIELD,1103
60327,United States,MA,Massachusetts,Hampden,SPRINGFIELD,1104
60352,United States,MA,Massachusetts,Hampden,SPRINGFIELD,1108
60377,United States,MA,Massachusetts,Hampden,SPRINGFIELD,1109
60452,United States,MA,Massachusetts,Middlesex,SUDBURY,1776
60527,United States,MA,Massachusetts,Middlesex,TEWKSBURY,1876
60552,United States,MA,Massachusetts,Hampden,THREE RIVERS,1080
60602,United States,MA,Massachusetts,Hampden,W SPRINGFIELD,1089
60627,United States,MA,Massachusetts,Middlesex,WAKEFIELD,1880
60727,United States,MA,Massachusetts,Worcester,WEBSTER,1570
60752,United States,MA,Massachusetts,Worcester,WEST BOYLSTON,1583
60777,United States,MA,Massachusetts,Hampden,WEST SPRINGFIELD,1089
60802,United States,MA,Massachusetts,Worcester,WESTBORO,1581
60827,United States,MA,Massachusetts,Worcester,WESTBOROUGH,1581
60852,United States,MA,Massachusetts,Hampden,WESTFIELD,1085
60877,United States,MA,Massachusetts,Middlesex,WESTFORD,1886
60927,United States,MA,Massachusetts,Middlesex,WILMINGTON,1887
60977,United States,MA,Massachusetts,Middlesex,WOBURN,1801
61002,United States,MA,Massachusetts,Worcester,WORCESTER,1602
61027,United States,MA,Massachusetts,Worcester,WORCESTER,1603
61052,United States,MA,Massachusetts,Worcester,WORCESTER,1604
61077,United States,MA,Massachusetts,Worcester,WORCESTER,1605
61102,United States,MA,Massachusetts,Worcester,WORCESTER,1606
61127,United States,MA,Massachusetts,Worcester,WORCESTER,1608
61152,United States,MA,Massachusetts,Worcester,WORCESTER,1609
61177,United States,MA,Massachusetts,Worcester,WORCESTER,1610
85102,United States,NY,New York,Albany,ALBANY,12203
85127,United States,NY,New York,Albany,ALBANY,12206
85152,United States,NY,New York,Erie,AMHERST,14221
85177,United States,NY,New York,Nassau,BALDWIN,11510
85202,United States,NY,New York,Saratoga,BALLSTON SPA,12020
85227,United States,NY,New York,Genesee,BATAVIA,14020
85252,United States,NY,New York,Dutchess,BEACON,12508
85277,United States,NY,New York,Broome,BINGHAMTON,13905
85302,United States,NY,New York,Bronx,BRONX,10458
85327,United States,NY,New York,Bronx,BRONX,10461
85352,United States,NY,New York,Bronx,BRONX,10462
85377,United States,NY,New York,Bronx,BRONX,10466
85402,United States,NY,New York,Bronx,BRONX,10469
85427,United States,NY,New York,Bronx,BRONX,10470
85452,United States,NY,New York,Bronx,BRONX,10471
85477,United States,NY,New York,Kings,BROOKLYN,11201
85502,United States,NY,New York,Kings,BROOKLYN,11203
85527,United States,NY,New York,Kings,BROOKLYN,11209
85552,United States,NY,New York,Kings,BROOKLYN,11211
85577,United States,NY,New York,Kings,BROOKLYN,11220
85602,United States,NY,New York,Kings,BROOKLYN,11226
85627,United States,NY,New York,Kings,BROOKLYN,11229
85652,United States,NY,New York,Kings,BROOKLYN,11230
85677,United States,NY,New York,Kings,BROOKLYN,11234
85702,United States,NY,New York,Kings,BROOKLYN,11235
85727,United States,NY,New York,Kings,BROOKLYN,11236
85752,United States,NY,New York,Kings,BROOKLYN,11238
85777,United States,NY,New York,Erie,BUFFALO,14202
85802,United States,NY,New York,Erie,BUFFALO,14203
85827,United States,NY,New York,St. Lawrence,CANTON,13617
85852,United States,NY,New York,Suffolk,COMMACK,11725
85877,United States,NY,New York,Otsego,COOPERSTOWN,13326
85902,United States,NY,New York,Steuben,CORNING,14830
85927,United States,NY,New York,Cortland,CORTLAND,13045
85952,United States,NY,New York,Westchester,CROTON ON HUDSON,10520
85977,United States,NY,New York,Delaware,DELHI,13753
86002,United States,NY,New York,Westchester,DOBBS FERRY,10522
86027,United States,NY,New York,Onondaga,EAST SYRACUSE,13057
86052,United States,NY,New York,Essex,ELIZABETHTOWN,12932
86077,United States,NY,New York,Chemung,ELMIRA,14901
86102,United States,NY,New York,Nassau,FARMINGDALE,11735
86127,United States,NY,New York,Queens,FLUSHING,11354
86152,United States,NY,New York,Washington,FORT EDWARD,12828
86177,United States,NY,New York,Oswego,FULTON,13069
86202,United States,NY,New York,Nassau,GARDEN CITY,11530
86227,United States,NY,New York,Ontario,GENEVA,14456
86252,United States,NY,New York,Erie,GETZVILLE,14068
86277,United States,NY,New York,Orange,GOSHEN,10924
86302,United States,NY,New York,Suffolk,HAUPPAUGE,11788
86327,United States,NY,New York,Nassau,HICKSVILLE,11801
86352,United States,NY,New York,Ulster,HIGHLAND,12528
86377,United States,NY,New York,Queens,HOLLIS,11423
86402,United States,NY,New York,Cortland,HOMER,13077
86427,United States,NY,New York,Columbia,HUDSON,12534
86452,United States,NY,New York,Washington,HUDSON FALLS,12839
86477,United States,NY,New York,Hamilton,INDIAN LAKE,12842
86502,United States,NY,New York,Chautauqua,IRVING,14081
86527,United States,NY,New York,Tompkins,ITHACA,14850
86552,United States,NY,New York,Broome,JOHNSON CITY,13790
86577,United States,NY,New York,Fulton,JOHNSTOWN,12095
86602,United States,NY,New York,Erie,KENMORE,14217
86627,United States,NY,New York,Ulster,KINGSTON,12401
86652,United States,NY,New York,Warren,LAKE GEORGE,12845
86677,United States,NY,New York,Sullivan,LIBERTY,12754
86702,United States,NY,New York,Onondaga,LIVERPOOL,13088
86727,United States,NY,New York,Lewis,LOWVILLE,13367
86752,United States,NY,New York,Franklin,MALONE,12953
86777,United States,NY,New York,Orleans,MEDINA,14103
86802,United States,NY,New York,Nassau,MINEOLA,11501
86827,United States,NY,New York,Westchester,MOUNT KISCO,10549
86852,United States,NY,New York,Rockland,NEW CITY,10956
86877,United States,NY,New York,Nassau,NEW HYDE PARK,11040
86902,United States,NY,New York,Nassau,NEW HYDE PARK,11042
86927,United States,NY,New York,Westchester,NEW ROCHELLE,10801
86952,United States,NY,New York,Westchester,NEW ROCHELLE,10805
86977,United States,NY,New York,New York,NEW YORK,10001
87002,United States,NY,New York,New York,NEW YORK,10006
87027,United States,NY,New York,New York,NEW YORK,10014
87052,United States,NY,New York,New York,NEW YORK,10018
87077,United States,NY,New York,New York,NEW YORK,10029
87102,United States,NY,New York,New York,NEW YORK,10032
87127,United States,NY,New York,New York,NEW YORK,10034
87152,United States,NY,New York,New York,NEW YORK,10038
87177,United States,NY,New York,Orange,NEWBURGH,12550
87202,United States,NY,New York,Suffolk,NORTHPORT,11768
87227,United States,NY,New York,Cattaraugus,OLEAN,14760
87252,United States,NY,New York,Otsego,ONEONTA,13820
87277,United States,NY,New York,Westchester,OSSINING,10562
87302,United States,NY,New York,Tioga,OWEGO,13827
87327,United States,NY,New York,Suffolk,PATCHOGUE,11772
87352,United States,NY,New York,Rockland,PEARL RIVER,10965
87377,United States,NY,New York,Clinton,PLATTSBURGH,12903
87402,United States,NY,New York,St. Lawrence,POTSDAM,13676
87427,United States,NY,New York,Dutchess,POUGHKEEPSIE,12601
87452,United States,NY,New York,Dutchess,POUGHKEEPSIE,12603
87477,United States,NY,New York,Suffolk,RIVERHEAD,11901
87502,United States,NY,New York,Monroe,ROCHESTER,14611
87527,United States,NY,New York,Monroe,ROCHESTER,14623
87552,United States,NY,New York,Westchester,SCARSDALE,10583
87577,United States,NY,New York,Schenectady,SCHENECTADY,12305
87602,United States,NY,New York,Richmond,STATEN ISLAND,10303
87627,United States,NY,New York,Nassau,SYOSSET,11791
87652,United States,NY,New York,Onondaga,SYRACUSE,13204
87677,United States,NY,New York,Onondaga,SYRACUSE,13219
87702,United States,NY,New York,Westchester,TARRYTOWN,10591
87727,United States,NY,New York,Rensselaer,TROY,12180
87752,United States,NY,New York,Oneida,UTICA,13501
87777,United States,NY,New York,Oneida,UTICA,13502
87802,United States,NY,New York,Westchester,VALHALLA,10595
87827,United States,NY,New York,Broome,VESTAL,13850
87852,United States,NY,New York,Jefferson,WATERTOWN,13601
87877,United States,NY,New York,Monroe,WEBSTER,14580
87902,United States,NY,New York,Rockland,WEST NYACK,10994
87927,United States,NY,New York,Nassau,WESTBURY,11590
87952,United States,NY,New York,Westchester,WHITE PLAINS,10601
87977,United States,NY,New York,Westchester,WHITE PLAINS,10605
88002,United States,NY,New York,Erie,WILLIAMSVILLE,14221
100002,United States,PA,Pennsylvania,Montgomery,ABINGTON,19001
100027,United States,PA,Pennsylvania,Lehigh,ALLENTOWN,18101
100052,United States,PA,Pennsylvania,Lehigh,ALLENTOWN,18102
100077,United States,PA,Pennsylvania,Lehigh,ALLENTOWN,18103
100102,United States,PA,Pennsylvania,Lehigh,ALLENTOWN,18104
100127,United States,PA,Pennsylvania,Lehigh,ALLENTOWN,18106
100152,United States,PA,Pennsylvania,Lehigh,ALLENTOWN,18109
100177,United States,PA,Pennsylvania,Blair,ALTOONA,16601
100202,United States,PA,Pennsylvania,Blair,ALTOONA,16602
100227,United States,PA,Pennsylvania,Montgomery,AMBLER,19002
100252,United States,PA,Pennsylvania,Montgomery,BALA,19004
100277,United States,PA,Pennsylvania,Montgomery,BALA CYNWYD,19004
100302,United States,PA,Pennsylvania,Monroe,BARTONSVILLE,18321
100327,United States,PA,Pennsylvania,Beaver,BEAVER,15009
100352,United States,PA,Pennsylvania,Bucks,BENSALEM,19020
100377,United States,PA,Pennsylvania,Chester,BERWYN,19312
100402,United States,PA,Pennsylvania,Allegheny,BETHEL PARK,15102
100427,United States,PA,Pennsylvania,Northampton,BETHLEHEM,18015
100452,United States,PA,Pennsylvania,Northampton,BETHLEHEM,18017
100477,United States,PA,Pennsylvania,Northampton,BETHLEHEM,18018
100502,United States,PA,Pennsylvania,Northampton,BETHLEHEM,18020
100527,United States,PA,Pennsylvania,Indiana,BLAIRSVILLE,15717
100552,United States,PA,Pennsylvania,Lackawanna,BLAKELY,18447
100577,United States,PA,Pennsylvania,Columbia,BLOOMSBURG,17815
100602,United States,PA,Pennsylvania,McKean,BRADFORD,16701
100627,United States,PA,Pennsylvania,Allegheny,BRIDGEVILLE,15017
100652,United States,PA,Pennsylvania,Bucks,BRISTOL,19007
100677,United States,PA,Pennsylvania,Jefferson,BROCKWAY,15824
100702,United States,PA,Pennsylvania,Jefferson,BROOKVILLE,15825
100727,United States,PA,Pennsylvania,Delaware,BROOMALL,19008
100752,United States,PA,Pennsylvania,Washington,BURGETTSTOWN,15021
100777,United States,PA,Pennsylvania,Butler,BUTLER,16001
100802,United States,PA,Pennsylvania,Butler,CABOT,16023
100827,United States,PA,Pennsylvania,Cumberland,CAMP HILL,17011
100852,United States,PA,Pennsylvania,Lackawanna,CARBONDALE,18411
100877,United States,PA,Pennsylvania,Cumberland,CARLISLE,17013
100902,United States,PA,Pennsylvania,,CARLISLE,17015
100927,United States,PA,Pennsylvania,Allegheny,CARNEGIE,15106
100952,United States,PA,Pennsylvania,Lehigh,CENTER VALLEY,18034
100977,United States,PA,Pennsylvania,Delaware,CHADDS FORD,19317
101002,United States,PA,Pennsylvania,Franklin,CHAMBERSBURG,17201
101027,United States,PA,Pennsylvania,Washington,CHARLEROI,15022
101052,United States,PA,Pennsylvania,Delaware,CHESTERBROOK,19087
101077,United States,PA,Pennsylvania,Clarion,CLARION,16214
101102,United States,PA,Pennsylvania,Lackawanna,CLARKS SUMMIT,18411
101127,United States,PA,Pennsylvania,Clearfield,CLEARFIELD,16830
101152,United States,PA,Pennsylvania,Indiana,CLYMER,15728
101177,United States,PA,Pennsylvania,Chester,COATESVILLE,19320
101202,United States,PA,Pennsylvania,Delaware,COLLINGDALE,19023
101227,United States,PA,Pennsylvania,Montgomery,CONSHOHOCKEN,19428
101252,United States,PA,Pennsylvania,Potter,COUDERSPORT,16915
101277,United States,PA,Pennsylvania,Clearfield,CURWENSVILLE,16833
101302,United States,PA,Pennsylvania,Montour,DANVILLE,17821
101327,United States,PA,Pennsylvania,Montour,DANVILLE,17822
101352,United States,PA,Pennsylvania,Chester,DOWNINGTOWN,19335
101377,United States,PA,Pennsylvania,Bucks,DOYLESTOWN,18901
101402,United States,PA,Pennsylvania,Montgomery,DRESHER,19025
101427,United States,PA,Pennsylvania,Delaware,DREXEL HILL,19026
101452,United States,PA,Pennsylvania,Clearfield,DUBOIS,15801
101477,United States,PA,Pennsylvania,Lackawanna,DUNMORE,18509
101502,United States,PA,Pennsylvania,Lackawanna,DUNMORE,18512
101527,United States,PA,Pennsylvania,Luzerne,DUPONT,18641
101552,United States,PA,Pennsylvania,Butler,EAST BUTLER,16029
101577,United States,PA,Pennsylvania,Allegheny,EAST MCKEESPORT,15035
101602,United States,PA,Pennsylvania,Allegheny,EAST PITTSBURGH,15112
101627,United States,PA,Pennsylvania,Monroe,EAST STROUDSBURG,18301
101652,United States,PA,Pennsylvania,Cambria,EBENSBURG,15931
101677,United States,PA,Pennsylvania,Lancaster,ELIZABETHTOWN,17022
101702,United States,PA,Pennsylvania,Montgomery,ELKINS PARK,19027
101727,United States,PA,Pennsylvania,Lawrence,ELLWOOD CITY,16117
101752,United States,PA,Pennsylvania,Lehigh,EMMAUS,18049
101777,United States,PA,Pennsylvania,Lancaster,EPHRATA,17522
101802,United States,PA,Pennsylvania,Erie,ERIE,16501
101827,United States,PA,Pennsylvania,Erie,ERIE,16505
101852,United States,PA,Pennsylvania,Erie,ERIE,16506
101877,United States,PA,Pennsylvania,Erie,ERIE,16508
101902,United States,PA,Pennsylvania,Chester,EXTON,19341
101927,United States,PA,Pennsylvania,Lackawanna,EYNON,18403
101952,United States,PA,Pennsylvania,Bucks,FEASTERVILLE,19053
101977,United States,PA,Pennsylvania,Delaware,FOLSOM,19033
102002,United States,PA,Pennsylvania,Montgomery,FORT WASHINGTON,19034
102027,United States,PA,Pennsylvania,Luzerne,FORTY FORT,18704
102052,United States,PA,Pennsylvania,Venango,FRANKLIN,16323
102077,United States,PA,Pennsylvania,Allegheny,GIBSONIA,15044
102102,United States,PA,Pennsylvania,Delaware,GLENOLDEN,19036
102127,United States,PA,Pennsylvania,Westmoreland,GREENSBURG,15601
102152,United States,PA,Pennsylvania,York,HANOVER,17331
102177,United States,PA,Pennsylvania,Montgomery,HARLEYSVILLE,19438
102202,United States,PA,Pennsylvania,Dauphin,HARRISBURG,17109
102227,United States,PA,Pennsylvania,Dauphin,HARRISBURG,17110
102252,United States,PA,Pennsylvania,Dauphin,HARRISBURG,17111
102277,United States,PA,Pennsylvania,Dauphin,HARRISBURG,17112
102302,United States,PA,Pennsylvania,Montgomery,HATBORO,19040
102327,United States,PA,Pennsylvania,Delaware,HAVERFORD,19041
102352,United States,PA,Pennsylvania,Delaware,HAVERTOWN,19083
102377,United States,PA,Pennsylvania,Luzerne,HAZLETON,18201
102402,United States,PA,Pennsylvania,Luzerne,HAZLETON,18202
102427,United States,PA,Pennsylvania,Mercer,HERMITAGE,16148
102452,United States,PA,Pennsylvania,Blair,HOLLIDAYSBURG,16648
102477,United States,PA,Pennsylvania,Wayne,HONESDALE,18431
102502,United States,PA,Pennsylvania,Montgomery,HUNTINGDON VALLEY,19006
102527,United States,PA,Pennsylvania,Indiana,INDIANA,15701
102552,United States,PA,Pennsylvania,Beaver,INDUSTRY,15052
102577,United States,PA,Pennsylvania,Westmoreland,IRWIN,15642
102602,United States,PA,Pennsylvania,Bucks,JAMISON,18929
102627,United States,PA,Pennsylvania,Allegheny,JEFFERSON HILLS,15025
102652,United States,PA,Pennsylvania,Montgomery,JENKINTOWN,19046
102677,United States,PA,Pennsylvania,Cambria,JOHNSTOWN,15901
102702,United States,PA,Pennsylvania,Cambria,JOHNSTOWN,15905
102727,United States,PA,Pennsylvania,McKean,KANE,16735
102752,United States,PA,Pennsylvania,Montgomery,KING OF PRUSSIA,19406
102777,United States,PA,Pennsylvania,Luzerne,KINGSTON,18704
102802,United States,PA,Pennsylvania,Lancaster,LANCASTER,17601
102827,United States,PA,Pennsylvania,Lancaster,LANCASTER,17602
102852,United States,PA,Pennsylvania,Lancaster,LANCASTER,17603
102877,United States,PA,Pennsylvania,Lancaster,LANCASTER,17605
102902,United States,PA,Pennsylvania,Montgomery,LANSDALE,19446
102927,United States,PA,Pennsylvania,Delaware,LANSDOWNE,19050
102952,United States,PA,Pennsylvania,Lebanon,LEBANON,17042
102977,United States,PA,Pennsylvania,Carbon,LEHIGHTON,18235
103002,United States,PA,Pennsylvania,Fayette,LEMONT FURNACE,15456
103027,United States,PA,Pennsylvania,Cumberland,LEMOYNE,17043
103052,United States,PA,Pennsylvania,Union,LEWISBURG,17837
103077,United States,PA,Pennsylvania,Westmoreland,LIGONIER,15658
103102,United States,PA,Pennsylvania,Lycoming,LINDEN,17744
103127,United States,PA,Pennsylvania,Clinton,LOCK HAVEN,17745
103152,United States,PA,Pennsylvania,Westmoreland,LOWER BURRELL,15068
103177,United States,PA,Pennsylvania,Blair,MARTINSBURG,16662
103202,United States,PA,Pennsylvania,Allegheny,MC KEES ROCKS,15136
103227,United States,PA,Pennsylvania,Allegheny,MC KEESPORT,15132
103252,United States,PA,Pennsylvania,Fulton,MCCONNELLSBURG,17233
103277,United States,PA,Pennsylvania,Washington,MCMURRAY,15317
103302,United States,PA,Pennsylvania,Crawford,MEADVILLE,16335
103327,United States,PA,Pennsylvania,Cumberland,MECHANICSBURG,17055
103352,United States,PA,Pennsylvania,Delaware,MEDIA,19063
103377,United States,PA,Pennsylvania,Pike,MILFORD,18337
103402,United States,PA,Pennsylvania,Beaver,MONACA,15061
103427,United States,PA,Pennsylvania,Washington,MONONGAHELA,15063
103452,United States,PA,Pennsylvania,Allegheny,MONROEVILLE,15146
103477,United States,PA,Pennsylvania,Lackawanna,MOOSIC,18507
103502,United States,PA,Pennsylvania,Northumberland,MOUNT CARMEL,17851
103527,United States,PA,Pennsylvania,Lancaster,MOUNTVILLE,17554
103552,United States,PA,Pennsylvania,Lycoming,MUNCY,17756
103577,United States,PA,Pennsylvania,Luzerne,NANTICOKE,18634
103602,United States,PA,Pennsylvania,Perry,NEW BLOOMFIELD,17068
103627,United States,PA,Pennsylvania,Lawrence,NEW CASTLE,16101
103652,United States,PA,Pennsylvania,Lancaster,NEW PROVIDENCE,17560
103677,United States,PA,Pennsylvania,Westmoreland,NEW STANTON,15672
103702,United States,PA,Pennsylvania,Delaware,NEWTOWN SQUARE,19073
103727,United States,PA,Pennsylvania,Montgomery,NORRISTOWN,19401
103752,United States,PA,Pennsylvania,Erie,NORTH EAST,16428
103777,United States,PA,Pennsylvania,Allegheny,NORTH VERSAILLES,15137
103802,United States,PA,Pennsylvania,Northampton,NORTHAMPTON,18067
103827,United States,PA,Pennsylvania,Cambria,NORTHERN CAMBRIA,15714
103852,United States,PA,Pennsylvania,Northumberland,NORTHUMBERLAND,17857
103877,United States,PA,Pennsylvania,Lackawanna,OLYPHANT,18447
103902,United States,PA,Pennsylvania,Schuylkill,ORWIGSBURG,17961
103927,United States,PA,Pennsylvania,Chester,OXFORD,19363
103952,United States,PA,Pennsylvania,Philadelphia,PHILA,19114
103977,United States,PA,Pennsylvania,Philadelphia,PHILA,19123
104002,United States,PA,Pennsylvania,Philadelphia,PHILA,19149
104027,United States,PA,Pennsylvania,Philadelphia,PHILA,19152
104052,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19103
104077,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19106
104102,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19107
104127,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19114
104152,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19115
104177,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19116
104202,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19119
104227,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19122
104252,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19123
104277,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19124
104302,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19129
104327,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19130
104352,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19135
104377,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19141
104402,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19147
104427,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19149
104452,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19150
104477,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19152
104502,United States,PA,Pennsylvania,Philadelphia,PHILADELPHIA,19154
104527,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15212
104552,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15213
104577,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15215
104602,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15217
104627,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15218
104652,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15220
104677,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15224
104702,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15226
104727,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15228
104752,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15233
104777,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15234
104802,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15235
104827,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15236
104852,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15237
104877,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15238
104902,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15239
104927,United States,PA,Pennsylvania,Allegheny,PITTSBURGH,15243
104952,United States,PA,Pennsylvania,Luzerne,PITTSTON,18640
104977,United States,PA,Pennsylvania,Luzerne,PITTSTON TOWNSHIP,18640
105002,United States,PA,Pennsylvania,Luzerne,PLAINS,18705
105027,United States,PA,Pennsylvania,Montgomery,POTTSTOWN,19464
105052,United States,PA,Pennsylvania,Schuylkill,POTTSVILLE,17901
105077,United States,PA,Pennsylvania,Jefferson,PUNXSUTAWNEY,15767
105102,United States,PA,Pennsylvania,Delaware,RADNOR,19087
105127,United States,PA,Pennsylvania,Berks,READING,19609
105152,United States,PA,Pennsylvania,Berks,READING,19611
105177,United States,PA,Pennsylvania,Elk,RIDGWAY,15853
105202,United States,PA,Pennsylvania,Blair,ROARING SPRING,16673
105227,United States,PA,Pennsylvania,Lehigh,SCHNECKSVILLE,18078
105252,United States,PA,Pennsylvania,Lackawanna,SCRANTON,18510
105277,United States,PA,Pennsylvania,Snyder,SELINSGROVE,17870
105302,United States,PA,Pennsylvania,Bucks,SELLERSVILLE,18960
105327,United States,PA,Pennsylvania,Butler,SEVEN FIELDS,16046
105352,United States,PA,Pennsylvania,Allegheny,SEWICKLEY,15143
105377,United States,PA,Pennsylvania,Northumberland,SHAMOKIN,17872
105402,United States,PA,Pennsylvania,Luzerne,SHAVERTOWN,18708
105427,United States,PA,Pennsylvania,Berks,SHOEMAKERSVILLE,19555
105452,United States,PA,Pennsylvania,Berks,SINKING SPRING,19608
105477,United States,PA,Pennsylvania,McKean,SMETHPORT,16749
105502,United States,PA,Pennsylvania,Somerset,SOMERSET,15501
105527,United States,PA,Pennsylvania,Lackawanna,SOUTH ABINGTON TOWNS,18411
105552,United States,PA,Pennsylvania,Bucks,SOUTHAMPTON,18966
105577,United States,PA,Pennsylvania,Montgomery,SPRING HOUSE,19477
105602,United States,PA,Pennsylvania,Delaware,SPRINGFIELD,19064
105627,United States,PA,Pennsylvania,Elk,ST MARYS,15857
105652,United States,PA,Pennsylvania,Centre,STATE COLLEGE,16801
