LocationNO,Country,State_Abbv,State,County,City,ZipCode
6202,United States,AR,Arkansas,Fulton,SALEM,72576
6227,United States,AR,Arkansas,White,SEARCY,72143
6252,United States,AR,Arkansas,Grant,SHERIDAN,72150
6277,United States,AR,Arkansas,Washington,SPRINGDALE,72762
6302,United States,AR,Arkansas,Washington,SPRINGDALE,72764
6327,United States,AR,Arkansas,Lincoln,STAR CITY,71667
6352,United States,AR,Arkansas,Arkansas,STUTTGART,72160
6377,United States,AR,Arkansas,Miller,TEXARKANA,71854
6402,United States,AR,Arkansas,Poinsett,TRUMANN,72472
6427,United States,AR,Arkansas,Crawford,VAN BUREN,72956
6452,United States,AR,Arkansas,Scott,WALDRON,72958
6477,United States,AR,Arkansas,Lawrence,WALNUT RIDGE,72476
6502,United States,AR,Arkansas,Bradley,WARREN,71671
6527,United States,AR,Arkansas,Phillips,WEST HELENA,72390
6552,United States,AR,Arkansas,Crittenden,WEST MEMPHIS,72301
6577,United States,AR,Arkansas,Cross,WYNNE,72396
6602,United States,AR,Arkansas,Marion,YELLVILLE,72687
55127,United States,LA,Louisiana,Vermilion,ABBEVILLE,70510
55152,United States,LA,Louisiana,Rapides,ALEXANDRIA,71301
55177,United States,LA,Louisiana,Rapides,ALEXANDRIA,71303
55202,United States,LA,Louisiana,Bienville,ARCADIA,71001
55227,United States,LA,Louisiana,East Baton Rouge,BAKER,70714
55252,United States,LA,Louisiana,Evangeline,BASILE,70515
55277,United States,LA,Louisiana,East Baton Rouge,BATON ROUGE,70806
55302,United States,LA,Louisiana,East Baton Rouge,BATON ROUGE,70809
55327,United States,LA,Louisiana,East Baton Rouge,BATON ROUGE,70810
55352,United States,LA,Louisiana,East Baton Rouge,BATON ROUGE,70816
55377,United States,LA,Louisiana,East Baton Rouge,BATON ROUGE,70817
55402,United States,LA,Louisiana,East Baton Rouge,BATON ROUGE,70818
55427,United States,LA,Louisiana,Washington,BOGALUSA,70427
55452,United States,LA,Louisiana,Bossier,BOSSIER CITY,71111
55477,United States,LA,Louisiana,St. Martin,BREAUX BRIDGE,70517
55502,United States,LA,Louisiana,Avoyelles,BUNKIE,71322
55527,United States,LA,Louisiana,East Feliciana,CLINTON,70722
55552,United States,LA,Louisiana,Red River,COUSHATTA,71019
55577,United States,LA,Louisiana,St. Tammany,COVINGTON,70433
55602,United States,LA,Louisiana,Acadia,CROWLEY,70526
55627,United States,LA,Louisiana,Lafourche,CUT OFF,70345
55652,United States,LA,Louisiana,Richland,DELHI,71232
55677,United States,LA,Louisiana,Livingston,DENHAM SPRINGS,70726
55702,United States,LA,Louisiana,Calcasieu,DEQUINCY,70633
55727,United States,LA,Louisiana,Beauregard,DERIDDER,70634
55752,United States,LA,Louisiana,Ascension,DONALDSONVILLE,70346
55777,United States,LA,Louisiana,St. Landry,EUNICE,70535
55802,United States,LA,Louisiana,Union,FARMERVILLE,71241
55827,United States,LA,Louisiana,St. Mary,FRANKLIN,70538
55852,United States,LA,Louisiana,Ascension,GONZALES,70737
55877,United States,LA,Louisiana,Jefferson,GRETNA,70053
55902,United States,LA,Louisiana,Jefferson,GRETNA,70056
55927,United States,LA,Louisiana,Tangipahoa,HAMMOND,70401
55952,United States,LA,Louisiana,Tangipahoa,HAMMOND,70403
55977,United States,LA,Louisiana,Jefferson,HARAHAN,70123
56002,United States,LA,Louisiana,Jefferson,HARVEY,70058
56027,United States,LA,Louisiana,Jackson,HODGE,71247
56052,United States,LA,Louisiana,Claiborne,HOMER,71040
56077,United States,LA,Louisiana,Terrebonne,HOUMA,70360
56102,United States,LA,Louisiana,La Salle,JENA,71342
56127,United States,LA,Louisiana,Jefferson Davis,JENNINGS,70546
56152,United States,LA,Louisiana,Catahoula,JONESVILLE,71343
56177,United States,LA,Louisiana,Jefferson,KENNER,70062
56202,United States,LA,Louisiana,Jefferson,KENNER,70065
56227,United States,LA,Louisiana,Allen,KINDER,70648
56252,United States,LA,Louisiana,St. John the Baptist,LA PLACE,70068
56277,United States,LA,Louisiana,Lafayette,LAFAYETTE,70501
56302,United States,LA,Louisiana,Lafayette,LAFAYETTE,70503
56327,United States,LA,Louisiana,Lafayette,LAFAYETTE,70506
56352,United States,LA,Louisiana,Lafayette,LAFAYETTE,70508
56377,United States,LA,Louisiana,Calcasieu,LAKE CHARLES,70601
56402,United States,LA,Louisiana,Calcasieu,LAKE CHARLES,70605
56427,United States,LA,Louisiana,Calcasieu,LAKE CHARLES,70607
56452,United States,LA,Louisiana,Vernon,LEESVILLE,71446
56477,United States,LA,Louisiana,St. Tammany,MANDEVILLE,70471
56502,United States,LA,Louisiana,Richland,MANGHAM,71259
56527,United States,LA,Louisiana,De Soto,MANSFIELD,71052
56552,United States,LA,Louisiana,Avoyelles,MARKSVILLE,71351
56577,United States,LA,Louisiana,Jefferson,METAIRIE,70001
56602,United States,LA,Louisiana,Jefferson,METAIRIE,70002
56627,United States,LA,Louisiana,Jefferson,METAIRIE,70005
56652,United States,LA,Louisiana,Webster,MINDEN,71055
56677,United States,LA,Louisiana,Ouachita,MONROE,71201
56702,United States,LA,Louisiana,Ouachita,MONROE,71203
56727,United States,LA,Louisiana,St. Mary,MORGAN CITY,70380
56752,United States,LA,Louisiana,Natchitoches,NATCHITOCHES,71457
56777,United States,LA,Louisiana,Iberia,NEW IBERIA,70560
56802,United States,LA,Louisiana,Orleans,NEW ORLEANS,70115
56827,United States,LA,Louisiana,Orleans,NEW ORLEANS,70119
56852,United States,LA,Louisiana,Orleans,NEW ORLEANS,70125
56877,United States,LA,Louisiana,Orleans,NEW ORLEANS,70126
56902,United States,LA,Louisiana,Orleans,NEW ORLEANS,70127
56927,United States,LA,Louisiana,Orleans,NEW ORLEANS,70130
56952,United States,LA,Louisiana,Pointe Coupee,NEW ROADS,70760
56977,United States,LA,Louisiana,Tensas,NEWELLTON,71357
57002,United States,LA,Louisiana,West Carroll,OAK GROVE,71263
57027,United States,LA,Louisiana,Allen,OAKDALE,71463
57052,United States,LA,Louisiana,St. Landry,OPELOUSAS,70570
57077,United States,LA,Louisiana,Iberville,PLAQUEMINE,70764
57102,United States,LA,Louisiana,Tangipahoa,PONCHATOULA,70454
57127,United States,LA,Louisiana,Lafourche,RACELAND,70394
57152,United States,LA,Louisiana,Richland,RAYVILLE,71269
57177,United States,LA,Louisiana,Lincoln,RUSTON,71270
57202,United States,LA,Louisiana,Caddo,SHREVEPORT,71101
57227,United States,LA,Louisiana,Caddo,SHREVEPORT,71103
57252,United States,LA,Louisiana,Caddo,SHREVEPORT,71105
57277,United States,LA,Louisiana,Caddo,SHREVEPORT,71106
57302,United States,LA,Louisiana,Caddo,SHREVEPORT,71115
57327,United States,LA,Louisiana,Webster,SIBLEY,71073
57352,United States,LA,Louisiana,St. Tammany,SLIDELL,70458
57377,United States,LA,Louisiana,St. Tammany,SLIDELL,70461
57402,United States,LA,Louisiana,St. Charles,ST ROSE,70087
57427,United States,LA,Louisiana,Calcasieu,SULPHUR,70663
57452,United States,LA,Louisiana,Madison,TALLULAH,71282
57477,United States,LA,Louisiana,Jefferson,TERRYTOWN,70056
57502,United States,LA,Louisiana,Lafourche,THIBODAUX,70301
57527,United States,LA,Louisiana,Concordia,VIDALIA,71373
57552,United States,LA,Louisiana,Ouachita,WEST MONROE,71291
57577,United States,LA,Louisiana,Ouachita,WEST MONROE,71292
57602,United States,LA,Louisiana,Winn,WINNFIELD,71483
57627,United States,LA,Louisiana,Franklin,WINNSBORO,71295
57652,United States,LA,Louisiana,East Baton Rouge,ZACHARY,70791
82227,United States,NJ,New Jersey,Somerset,BASKING RIDGE,7920
82252,United States,NJ,New Jersey,Hudson,BAYONNE,7002
82377,United States,NJ,New Jersey,Union,CLARK,7066
82402,United States,NJ,New Jersey,Passaic,CLIFTON,7012
82452,United States,NJ,New Jersey,Union,ELIZABETH,7208
82477,United States,NJ,New Jersey,Bergen,ENGLEWOOD,7631
82527,United States,NJ,New Jersey,Bergen,HACKENSACK,7601
82552,United States,NJ,New Jersey,Hudson,JERSEY CITY,7302
82577,United States,NJ,New Jersey,Hudson,JERSEY CITY,7306
82652,United States,NJ,New Jersey,Morris,MORRISTOWN,7960
82677,United States,NJ,New Jersey,Morris,MORRISTOWN,7962
82727,United States,NJ,New Jersey,Monmouth,NEPTUNE,7753
82777,United States,NJ,New Jersey,Bergen,PARAMUS,7652
82802,United States,NJ,New Jersey,Morris,POMPTON PLAINS,7444
82827,United States,NJ,New Jersey,Bergen,ROCHELLE PARK,7662
82927,United States,NJ,New Jersey,Sussex,SPARTA,7871
82952,United States,NJ,New Jersey,Sussex,SUSSEX,7461
82977,United States,NJ,New Jersey,Bergen,TEANECK,7666
83002,United States,NJ,New Jersey,Monmouth,TINTON FALLS,7724
83027,United States,NJ,New Jersey,Monmouth,TINTON FALLS,7753
83077,United States,NJ,New Jersey,Passaic,TOTOWA,7511
83127,United States,NJ,New Jersey,Essex,VERONA,7044
83202,United States,NJ,New Jersey,Warren,WASHINGTON,7882
83227,United States,NJ,New Jersey,Essex,WEST ORANGE,7052
95527,United States,OK,Oklahoma,Pontotoc,ADA,74820
95552,United States,OK,Oklahoma,Pontotoc,ALLEN,74825
95577,United States,OK,Oklahoma,Jackson,ALTUS,73521
95602,United States,OK,Oklahoma,Pushmataha,ANTLERS,74523
95627,United States,OK,Oklahoma,Carter,ARDMORE,73401
95652,United States,OK,Oklahoma,Washington,BARTLESVILLE,74003
95677,United States,OK,Oklahoma,Washington,BARTLESVILLE,74006
95702,United States,OK,Oklahoma,Caddo,BINGER,73009
95727,United States,OK,Oklahoma,Choctaw,BOSWELL,74727
95752,United States,OK,Oklahoma,Tulsa,BROKEN ARROW,74011
95777,United States,OK,Oklahoma,Tulsa,BROKEN ARROW,74012
95802,United States,OK,Oklahoma,McCurtain,BROKEN BOW,74728
95827,United States,OK,Oklahoma,Le Flore,CAMERON,74932
95852,United States,OK,Oklahoma,Lincoln,CHANDLER,74834
95877,United States,OK,Oklahoma,McIntosh,CHECOTAH,74426
95902,United States,OK,Oklahoma,Grady,CHICKASHA,73018
95927,United States,OK,Oklahoma,Rogers,CLAREMORE,74017
95952,United States,OK,Oklahoma,Pawnee,CLEVELAND,74020
95977,United States,OK,Oklahoma,Custer,CLINTON,73601
96002,United States,OK,Oklahoma,Coal,COALGATE,74538
96027,United States,OK,Oklahoma,Payne,CUSHING,74023
96052,United States,OK,Oklahoma,Creek,DRUMRIGHT,74030
96077,United States,OK,Oklahoma,Stephens,DUNCAN,73533
96102,United States,OK,Oklahoma,Stephens,DUNCAN,73534
96127,United States,OK,Oklahoma,Bryan,DURANT,74701
96152,United States,OK,Oklahoma,Oklahoma,EDMOND,73013
96177,United States,OK,Oklahoma,Oklahoma,EDMOND,73034
96202,United States,OK,Oklahoma,Canadian,EL RENO,73036
96227,United States,OK,Oklahoma,Comanche,ELGIN,73538
96252,United States,OK,Oklahoma,Beckham,ELK CITY,73644
96277,United States,OK,Oklahoma,Garfield,ENID,73701
96302,United States,OK,Oklahoma,Garfield,ENID,73703
96327,United States,OK,Oklahoma,McIntosh,EUFAULA,74432
96352,United States,OK,Oklahoma,Choctaw,FORT TOWSON,74735
96377,United States,OK,Oklahoma,Tillman,FREDERICK,73542
96402,United States,OK,Oklahoma,Sequoyah,GORE,74435
96427,United States,OK,Oklahoma,Delaware,GROVE,74344
96452,United States,OK,Oklahoma,Logan,GUTHRIE,73044
96477,United States,OK,Oklahoma,Texas,GUYMON,73942
96502,United States,OK,Oklahoma,Okmulgee,HENRYETTA,74437
96527,United States,OK,Oklahoma,Kiowa,HOBART,73651
96552,United States,OK,Oklahoma,Hughes,HOLDENVILLE,74848
96577,United States,OK,Oklahoma,Harmon,HOLLIS,73550
96602,United States,OK,Oklahoma,Choctaw,HUGO,74743
96627,United States,OK,Oklahoma,McCurtain,IDABEL,74745
96652,United States,OK,Oklahoma,Haskell,KEOTA,74941
96677,United States,OK,Oklahoma,Mayes,KETCHUM,74349
96702,United States,OK,Oklahoma,Kingfisher,KINGFISHER,73750
96727,United States,OK,Oklahoma,Marshall,KINGSTON,73439
96752,United States,OK,Oklahoma,Comanche,LAWTON,73501
96777,United States,OK,Oklahoma,Comanche,LAWTON,73502
96802,United States,OK,Oklahoma,Comanche,LAWTON,73505
96827,United States,OK,Oklahoma,Marshall,MADILL,73446
96852,United States,OK,Oklahoma,Greer,MANGUM,73554
96877,United States,OK,Oklahoma,Pittsburg,MCALESTER,74501
96902,United States,OK,Oklahoma,Ottawa,MIAMI,74354
96927,United States,OK,Oklahoma,Sequoyah,MULDROW,74948
96952,United States,OK,Oklahoma,Muskogee,MUSKOGEE,74401
96977,United States,OK,Oklahoma,Muskogee,MUSKOGEE,74403
97002,United States,OK,Oklahoma,Canadian,MUSTANG,73064
97027,United States,OK,Oklahoma,Cleveland,NOBLE,73068
97052,United States,OK,Oklahoma,Cleveland,NORMAN,73069
97077,United States,OK,Oklahoma,Cleveland,NORMAN,73071
97102,United States,OK,Oklahoma,Cleveland,NORMAN,73072
97127,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73102
97152,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73103
97177,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73106
97202,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73107
97227,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73108
97252,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73112
97277,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73116
97302,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73118
97327,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73119
97352,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73120
97377,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73127
97402,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73134
97427,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73135
97452,United States,OK,Oklahoma,Cleveland,OKLAHOMA CITY,73139
97477,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73142
97502,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73159
97527,United States,OK,Oklahoma,Oklahoma,OKLAHOMA CITY,73162
97552,United States,OK,Oklahoma,Cleveland,OKLAHOMA CITY,73170
97577,United States,OK,Oklahoma,Okmulgee,OKMULGEE,74447
97602,United States,OK,Oklahoma,Tulsa,OWASSO,74055
97627,United States,OK,Oklahoma,Garvin,PAULS VALLEY,73075
97652,United States,OK,Oklahoma,Osage,PAWHUSKA,74056
97677,United States,OK,Oklahoma,Noble,PERRY,73077
97702,United States,OK,Oklahoma,Le Flore,POCOLA,74902
97727,United States,OK,Oklahoma,Kay,PONCA CITY,74601
97752,United States,OK,Oklahoma,Le Flore,POTEAU,74953
97777,United States,OK,Oklahoma,Mayes,PRYOR,74361
97802,United States,OK,Oklahoma,McClain,PURCELL,73080
97827,United States,OK,Oklahoma,Sequoyah,ROLAND,74954
97852,United States,OK,Oklahoma,Sequoyah,SALLISAW,74955
97877,United States,OK,Oklahoma,Beckham,SAYRE,73662
97902,United States,OK,Oklahoma,Le Flore,SHADY POINT,74956
97927,United States,OK,Oklahoma,Pottawatomie,SHAWNEE,74801
97952,United States,OK,Oklahoma,Pottawatomie,SHAWNEE,74804
97977,United States,OK,Oklahoma,McCurtain,SMITHVILLE,74957
98002,United States,OK,Oklahoma,Oklahoma,SPENCER,73084
98027,United States,OK,Oklahoma,Le Flore,SPIRO,74959
98052,United States,OK,Oklahoma,Haskell,STIGLER,74462
98077,United States,OK,Oklahoma,Payne,STILLWATER,74074
98102,United States,OK,Oklahoma,Payne,STILLWATER,74076
98127,United States,OK,Oklahoma,Adair,STILWELL,74960
98152,United States,OK,Oklahoma,Lincoln,STROUD,74079
98177,United States,OK,Oklahoma,Murray,SULPHUR,73086
98202,United States,OK,Oklahoma,Cherokee,TAHLEQUAH,74464
98227,United States,OK,Oklahoma,Johnston,TISHOMINGO,73460
98252,United States,OK,Oklahoma,Tulsa,TULSA,74104
98277,United States,OK,Oklahoma,Tulsa,TULSA,74105
98302,United States,OK,Oklahoma,Tulsa,TULSA,74114
98327,United States,OK,Oklahoma,Tulsa,TULSA,74119
98352,United States,OK,Oklahoma,Tulsa,TULSA,74120
98377,United States,OK,Oklahoma,Tulsa,TULSA,74128
98402,United States,OK,Oklahoma,Tulsa,TULSA,74133
98427,United States,OK,Oklahoma,Tulsa,TULSA,74135
98452,United States,OK,Oklahoma,Tulsa,TULSA,74136
98477,United States,OK,Oklahoma,Tulsa,TULSA,74137
98502,United States,OK,Oklahoma,Tulsa,TULSA,74141
98527,United States,OK,Oklahoma,Tulsa,TULSA,74146
98552,United States,OK,Oklahoma,Craig,VINITA,74301
98577,United States,OK,Oklahoma,Cotton,WALTERS,73572
98602,United States,OK,Oklahoma,Custer,WEATHERFORD,73096
98627,United States,OK,Oklahoma,Seminole,WEWOKA,74884
98652,United States,OK,Oklahoma,Carter,WILSON,73463
98677,United States,OK,Oklahoma,Woodward,WOODWARD,73801
98702,United States,OK,Oklahoma,Payne,YALE,74085
111502,United States,TX,Texas,Taylor,ABILENE,79601
111527,United States,TX,Texas,Taylor,ABILENE,79602
111552,United States,TX,Texas,Taylor,ABILENE,79603
111577,United States,TX,Texas,Taylor,ABILENE,79605
111602,United States,TX,Texas,Taylor,ABILENE,79606
111627,United States,TX,Texas,Dallas,ADDISON,75001
111652,United States,TX,Texas,Hidalgo,ALAMO,78516
111677,United States,TX,Texas,Shackelford,ALBANY,76430
111702,United States,TX,Texas,Parker,ALEDO,76008
111727,United States,TX,Texas,Jim Wells,ALICE,78332
111752,United States,TX,Texas,Collin,ALLEN,75002
111777,United States,TX,Texas,Collin,ALLEN,75013
111802,United States,TX,Texas,Brewster,ALPINE,79830
111827,United States,TX,Texas,Hidalgo,ALTON,78573
111852,United States,TX,Texas,Brazoria,ALVIN,77511
111877,United States,TX,Texas,Potter,AMARILLO,79101
111902,United States,TX,Texas,Potter,AMARILLO,79102
111927,United States,TX,Texas,Potter,AMARILLO,79106
111952,United States,TX,Texas,Randall,AMARILLO,79109
111977,United States,TX,Texas,Chambers,ANAHUAC,77514
112002,United States,TX,Texas,Andrews,ANDREWS,79714
112027,United States,TX,Texas,Brazoria,ANGLETON,77515
112052,United States,TX,Texas,San Patricio,ARANSAS PASS,78336
112077,United States,TX,Texas,Tarrant,ARLINGTON,76001
112102,United States,TX,Texas,Tarrant,ARLINGTON,76002
112127,United States,TX,Texas,Tarrant,ARLINGTON,76006
112152,United States,TX,Texas,Tarrant,ARLINGTON,76010
112177,United States,TX,Texas,Tarrant,ARLINGTON,76011
112202,United States,TX,Texas,Tarrant,ARLINGTON,76012
112227,United States,TX,Texas,Tarrant,ARLINGTON,76013
112252,United States,TX,Texas,Tarrant,ARLINGTON,76014
112277,United States,TX,Texas,Tarrant,ARLINGTON,76015
112302,United States,TX,Texas,Tarrant,ARLINGTON,76016
112327,United States,TX,Texas,Tarrant,ARLINGTON,76017
112352,United States,TX,Texas,Tarrant,ARLINGTON,76018
112377,United States,TX,Texas,Henderson,ATHENS,75751
112402,United States,TX,Texas,Cass,ATLANTA,75551
112427,United States,TX,Texas,Travis,AUSTIN,78704
112452,United States,TX,Texas,Travis,AUSTIN,78722
112477,United States,TX,Texas,Travis,AUSTIN,78723
112502,United States,TX,Texas,Travis,AUSTIN,78731
112527,United States,TX,Texas,Travis,AUSTIN,78735
112552,United States,TX,Texas,Travis,AUSTIN,78736
112577,United States,TX,Texas,Travis,AUSTIN,78744
112602,United States,TX,Texas,Travis,AUSTIN,78746
112627,United States,TX,Texas,Travis,AUSTIN,78750
112652,United States,TX,Texas,Travis,AUSTIN,78752
112677,United States,TX,Texas,Travis,AUSTIN,78754
112702,United States,TX,Texas,Travis,AUSTIN,78757
112727,United States,TX,Texas,Travis,AUSTIN,78759
112752,United States,TX,Texas,Tarrant,AZLE,76020
112777,United States,TX,Texas,Runnels,BALLINGER,76821
112802,United States,TX,Texas,Bastrop,BASTROP,78602
112827,United States,TX,Texas,Matagorda,BAY CITY,77414
112852,United States,TX,Texas,Harris,BAYTOWN,77521
112877,United States,TX,Texas,Chambers,BAYTOWN,77523
112902,United States,TX,Texas,Jefferson,BEAUMONT,77701
112927,United States,TX,Texas,Jefferson,BEAUMONT,77702
112952,United States,TX,Texas,Jefferson,BEAUMONT,77705
112977,United States,TX,Texas,Jefferson,BEAUMONT,77706
113002,United States,TX,Texas,Jefferson,BEAUMONT,77707
113027,United States,TX,Texas,Jefferson,BEAUMONT,77708
113052,United States,TX,Texas,Tarrant,BEDFORD,76021
113077,United States,TX,Texas,Tarrant,BEDFORD,76022
113102,United States,TX,Texas,Bee,BEEVILLE,78102
113127,United States,TX,Texas,Harris,BELLAIRE,77401
113152,United States,TX,Texas,Duval,BENAVIDES,78341
113177,United States,TX,Texas,Tarrant,BENBROOK,76126
113202,United States,TX,Texas,Tarrant,BENBROOK,76132
113227,United States,TX,Texas,Howard,BIG SPRING,79720
113252,United States,TX,Texas,Kendall,BOERNE,78006
113277,United States,TX,Texas,Red River,BOGATA,75417
113302,United States,TX,Texas,Fannin,BONHAM,75418
113327,United States,TX,Texas,Hutchinson,BORGER,79007
113352,United States,TX,Texas,McCulloch,BRADY,76825
113377,United States,TX,Texas,Washington,BRENHAM,77833
113402,United States,TX,Texas,Orange,BRIDGE CITY,77611
113427,United States,TX,Texas,Wise,BRIDGEPORT,76426
113452,United States,TX,Texas,Terry,BROWNFIELD,79316
113477,United States,TX,Texas,Cameron,BROWNSVILLE,78520
113502,United States,TX,Texas,Cameron,BROWNSVILLE,78521
113527,United States,TX,Texas,Cameron,BROWNSVILLE,78526
113552,United States,TX,Texas,Brown,BROWNWOOD,76801
113577,United States,TX,Texas,Brazos,BRYAN,77802
113602,United States,TX,Texas,Hays,BUDA,78610
113627,United States,TX,Texas,Jasper,BUNA,77612
113652,United States,TX,Texas,Johnson,BURLESON,76028
113677,United States,TX,Texas,Burnet,BURNET,78611
113702,United States,TX,Texas,Milam,CAMERON,76520
113727,United States,TX,Texas,Hemphill,CANADIAN,79014
113752,United States,TX,Texas,Dimmit,CARRIZO SPRINGS,78834
113777,United States,TX,Texas,Dallas,CARROLLTON,75006
