LocationNO,Country,State_Abbv,State,County,City,ZipCode
43527,United States,IL,Illinois,St. Clair,EAST SAINT LOUIS,62202
43552,United States,IL,Illinois,Madison,EDWARDSVILLE,62025
43577,United States,IL,Illinois,Effingham,EFFINGHAM,62401
43602,United States,IL,Illinois,Saline,ELDORADO,62930
43627,United States,IL,Illinois,Kane,ELGIN,60123
43652,United States,IL,Illinois,Cook,ELK GROVE VILLAGE,60007
43677,United States,IL,Illinois,DuPage,ELMHURST,60126
43702,United States,IL,Illinois,Cook,EVERGREEN PARK,60805
43727,United States,IL,Illinois,Wayne,FAIRFIELD,62837
43752,United States,IL,Illinois,St. Clair,FAIRVIEW HEIGHTS,62208
43777,United States,IL,Illinois,Fulton,FARMINGTON,61531
43802,United States,IL,Illinois,Clay,FLORA,62839
43827,United States,IL,Illinois,Cook,FLOSSMOOR,60422
43852,United States,IL,Illinois,Macon,FORSYTH,62535
43877,United States,IL,Illinois,Will,FRANKFORT,60423
43902,United States,IL,Illinois,Cook,FRANKLIN PARK,60131
43927,United States,IL,Illinois,Stephenson,FREEPORT,61032
43952,United States,IL,Illinois,Jo Daviess,GALENA,61036
43977,United States,IL,Illinois,Knox,GALESBURG,61401
44002,United States,IL,Illinois,Henry,GENESEO,61254
44027,United States,IL,Illinois,DeKalb,GENOA,60135
44052,United States,IL,Illinois,Henderson,GLADSTONE,61437
44077,United States,IL,Illinois,DuPage,GLEN ELLYN,60137
44102,United States,IL,Illinois,DuPage,GLENDALE HEIGHTS,60139
44127,United States,IL,Illinois,Cook,GLENVIEW,60025
44152,United States,IL,Illinois,Cook,GLENVIEW,60026
44177,United States,IL,Illinois,Madison,GRANITE CITY,62040
44202,United States,IL,Illinois,Lake,GRAYSLAKE,60030
44227,United States,IL,Illinois,Bond,GREENVILLE,62246
44252,United States,IL,Illinois,Lake,GURNEE,60031
44277,United States,IL,Illinois,Lake,HAINESVILLE,60030
44302,United States,IL,Illinois,Cook,HANOVER PARK,60103
44327,United States,IL,Illinois,Calhoun,HARDIN,62047
44352,United States,IL,Illinois,Saline,HARRISBURG,62946
44377,United States,IL,Illinois,Cook,HARVEY,60426
44402,United States,IL,Illinois,Cook,HARWOOD HEIGHTS,60656
44427,United States,IL,Illinois,Cook,HARWOOD HEIGHTS,60706
44452,United States,IL,Illinois,Mason,HAVANA,62644
44477,United States,IL,Illinois,Cook,HAZEL CREST,60429
44502,United States,IL,Illinois,Williamson,HERRIN,62948
44527,United States,IL,Illinois,DuPage,HINSDALE,60521
44552,United States,IL,Illinois,,HOFFMAN ESTATES,60169
44577,United States,IL,Illinois,Cook,HOMEWOOD,60430
44602,United States,IL,Illinois,DuPage,ITASCA,60143
44627,United States,IL,Illinois,Jersey,JERSEYVILLE,62052
44652,United States,IL,Illinois,Will,JOLIET,60435
44677,United States,IL,Illinois,Kankakee,KANKAKEE,60901
44702,United States,IL,Illinois,Henry,KEWANEE,61443
44727,United States,IL,Illinois,Cook,LA GRANGE,60525
44752,United States,IL,Illinois,Lake,LAKE BLUFF,60044
44777,United States,IL,Illinois,McHenry,LAKE IN THE HILLS,60156
44802,United States,IL,Illinois,Lake,LAKE ZURICH,60047
44827,United States,IL,Illinois,Cook,LANSING,60438
44852,United States,IL,Illinois,Lawrence,LAWRENCEVILLE,62439
44877,United States,IL,Illinois,DuPage,LEMONT,60439
44902,United States,IL,Illinois,Lake,LIBERTYVILLE,60048
44927,United States,IL,Illinois,Logan,LINCOLN,62656
44952,United States,IL,Illinois,Lake,LINCOLNSHIRE,60069
44977,United States,IL,Illinois,Cook,LINCOLNWOOD,60712
45002,United States,IL,Illinois,DuPage,LISLE,60532
45027,United States,IL,Illinois,Will,LOCKPORT,60441
45052,United States,IL,Illinois,DuPage,LOMBARD,60148
45077,United States,IL,Illinois,Winnebago,LOVES PARK,61111
45102,United States,IL,Illinois,Cook,LYNWOOD,60411
45127,United States,IL,Illinois,McDonough,MACOMB,61455
45152,United States,IL,Illinois,Williamson,MARION,62959
45177,United States,IL,Illinois,Cook,MARKHAM,60426
45202,United States,IL,Illinois,Madison,MARYVILLE,62062
45227,United States,IL,Illinois,Cook,MATTESON,60443
45252,United States,IL,Illinois,Coles,MATTOON,61938
45277,United States,IL,Illinois,Cook,MAYWOOD,60153
45302,United States,IL,Illinois,McHenry,MCHENRY,60050
45327,United States,IL,Illinois,Cook,MELROSE PARK,60160
45352,United States,IL,Illinois,Cook,MIDLOTHIAN,60445
45377,United States,IL,Illinois,Will,MOKENA,60448
45402,United States,IL,Illinois,Rock Island,MOLINE,61265
45427,United States,IL,Illinois,Warren,MONMOUTH,61462
45452,United States,IL,Illinois,Grundy,MORRIS,60450
45477,United States,IL,Illinois,Tazewell,MORTON,61550
45502,United States,IL,Illinois,Cook,MORTON GROVE,60053
45527,United States,IL,Illinois,Cook,MOUNT PROSPECT,60056
45552,United States,IL,Illinois,Jefferson,MOUNT VERNON,62864
45577,United States,IL,Illinois,DuPage,NAPERVILLE,60540
45602,United States,IL,Illinois,DuPage,NAPERVILLE,60563
45627,United States,IL,Illinois,Will,NAPERVILLE,60564
45652,United States,IL,Illinois,Will,NEW LENOX,60451
45677,United States,IL,Illinois,Cook,NILES,60714
45702,United States,IL,Illinois,McLean,NORMAL,61761
45727,United States,IL,Illinois,Cook,NORRIDGE,60706
45752,United States,IL,Illinois,Cook,NORTH RIVERSIDE,60546
45777,United States,IL,Illinois,Cook,NORTHBROOK,60062
45802,United States,IL,Illinois,Cook,NORTHFIELD,60093
45827,United States,IL,Illinois,St. Clair,O FALLON,62269
45852,United States,IL,Illinois,DuPage,OAK BROOK,60523
45877,United States,IL,Illinois,Cook,OAK FOREST,60452
45902,United States,IL,Illinois,Cook,OAK LAWN,60453
45927,United States,IL,Illinois,Cook,OAK PARK,60302
45952,United States,IL,Illinois,Cook,OAK PARK,60304
45977,United States,IL,Illinois,DuPage,OAKBROOK TER,60181
46002,United States,IL,Illinois,DuPage,OAKBROOK TERRACE,60181
46027,United States,IL,Illinois,Richland,OLNEY,62450
46052,United States,IL,Illinois,Cook,OLYMPIA FIELDS,60461
46077,United States,IL,Illinois,Cook,ORLAND PARK,60462
46102,United States,IL,Illinois,Cook,ORLAND PARK,60467
46127,United States,IL,Illinois,Kendall,OSWEGO,60543
46152,United States,IL,Illinois,Cook,PALATINE,60067
46177,United States,IL,Illinois,Cook,PALOS HEIGHTS,60463
46202,United States,IL,Illinois,Cook,PALOS HILLS,60465
46227,United States,IL,Illinois,Christian,PANA,62557
46252,United States,IL,Illinois,Cook,PARK FOREST,60466
46277,United States,IL,Illinois,Cook,PARK RIDGE,60068
46302,United States,IL,Illinois,Tazewell,PEKIN,61554
46327,United States,IL,Illinois,Peoria,PEORIA,61614
46352,United States,IL,Illinois,Peoria,PEORIA,61615
46377,United States,IL,Illinois,Peoria,PEORIA,61636
46402,United States,IL,Illinois,Will,PEOTONE,60468
46427,United States,IL,Illinois,Perry,PINCKNEYVILLE,62274
46452,United States,IL,Illinois,Pike,PITTSFIELD,62363
46477,United States,IL,Illinois,,PLAINFIELD,60585
46502,United States,IL,Illinois,Bureau,PRINCETON,61356
46527,United States,IL,Illinois,Adams,QUINCY,62305
46552,United States,IL,Illinois,Randolph,RED BUD,62278
46577,United States,IL,Illinois,Cook,RIVER GROVE,60171
46602,United States,IL,Illinois,Crawford,ROBINSON,62454
46627,United States,IL,Illinois,Rock Island,ROCK ISLAND,61201
46652,United States,IL,Illinois,Winnebago,ROCKFORD,61103
46677,United States,IL,Illinois,Winnebago,ROCKFORD,61104
46702,United States,IL,Illinois,Winnebago,ROCKFORD,61108
46727,United States,IL,Illinois,Winnebago,ROCKFORD,61112
46752,United States,IL,Illinois,Cook,ROLLING MDWS,60008
46777,United States,IL,Illinois,DuPage,ROSELLE,60172
46802,United States,IL,Illinois,Kane,SAINT CHARLES,60174
46827,United States,IL,Illinois,Cook,SCHAUMBURG,60173
46852,United States,IL,Illinois,Cook,SCHAUMBURG,60193
46877,United States,IL,Illinois,Shelby,SHELBYVILLE,62565
46902,United States,IL,Illinois,St. Clair,SHILOH,62269
46927,United States,IL,Illinois,Cook,SKOKIE,60076
46952,United States,IL,Illinois,Cook,SKOKIE,60077
46977,United States,IL,Illinois,Lake,SOUTH BARRINGTON,60010
47002,United States,IL,Illinois,Kane,SOUTH ELGIN,60177
47027,United States,IL,Illinois,Cook,SOUTH HOLLAND,60473
47052,United States,IL,Illinois,Randolph,SPARTA,62286
47077,United States,IL,Illinois,Bureau,SPRING VALLEY,61362
47102,United States,IL,Illinois,Sangamon,SPRINGFIELD,62701
47127,United States,IL,Illinois,Sangamon,SPRINGFIELD,62702
47152,United States,IL,Illinois,Sangamon,SPRINGFIELD,62704
47177,United States,IL,Illinois,Sangamon,SPRINGFIELD,62711
47202,United States,IL,Illinois,Whiteside,STERLING,61081
47227,United States,IL,Illinois,Moultrie,SULLIVAN,61951
47252,United States,IL,Illinois,St. Clair,SWANSEA,62226
47277,United States,IL,Illinois,Cook,TINLEY PARK,60477
47302,United States,IL,Illinois,,TINLEY PARK,60487
47327,United States,IL,Illinois,Fayette,VANDALIA,62471
47352,United States,IL,Illinois,DuPage,VILLA PARK,60181
47377,United States,IL,Illinois,Cass,VIRGINIA,62691
47402,United States,IL,Illinois,Iroquois,WATSEKA,60970
47427,United States,IL,Illinois,DuPage,WEST CHICAGO,60185
47452,United States,IL,Illinois,Kane,WEST DUNDEE,60118
47477,United States,IL,Illinois,Cook,WESTCHESTER,60154
47502,United States,IL,Illinois,DuPage,WESTMONT,60559
47527,United States,IL,Illinois,DuPage,WHEATON,60187
47552,United States,IL,Illinois,Cook,WHEELING,60090
47577,United States,IL,Illinois,Cook,WILLOWBROOK,60527
47602,United States,IL,Illinois,Cook,WILMETTE,60091
47627,United States,IL,Illinois,DuPage,WOOD DALE,60191
47652,United States,IL,Illinois,DuPage,WOODRIDGE,60517
47677,United States,IL,Illinois,McHenry,WOODSTOCK,60098
47702,United States,IL,Illinois,Cook,WORTH,60482
47727,United States,IL,Illinois,Kendall,YORKVILLE,60560
47752,United States,IL,Illinois,Lake,ZION,60099
50977,United States,KS,Kansas,Dickinson,ABILENE,67410
51002,United States,KS,Kansas,Harper,ANTHONY,67003
51027,United States,KS,Kansas,Atchison,ATCHISON,66002
51052,United States,KS,Kansas,Leavenworth,BASEHOR,66007
51077,United States,KS,Kansas,Republic,BELLEVILLE,66935
51102,United States,KS,Kansas,Mitchell,BELOIT,67420
51127,United States,KS,Kansas,Wyandotte,BONNER SPRINGS,66012
51152,United States,KS,Kansas,Coffey,BURLINGTON,66839
51177,United States,KS,Kansas,Neosho,CHANUTE,66720
51202,United States,KS,Kansas,Clay,CLAY CENTER,67432
51227,United States,KS,Kansas,Montgomery,COFFEYVILLE,67337
51252,United States,KS,Kansas,Thomas,COLBY,67701
51277,United States,KS,Kansas,Cloud,CONCORDIA,66901
51302,United States,KS,Kansas,Ford,DODGE CITY,67801
51327,United States,KS,Kansas,Butler,EL DORADO,67042
51352,United States,KS,Kansas,Lyon,EMPORIA,66801
51377,United States,KS,Kansas,Greenwood,EUREKA,67045
51402,United States,KS,Kansas,Bourbon,FORT SCOTT,66701
51427,United States,KS,Kansas,Wilson,FREDONIA,66736
51452,United States,KS,Kansas,Finney,GARDEN CITY,67846
51477,United States,KS,Kansas,Crawford,GIRARD,66743
51502,United States,KS,Kansas,Sherman,GOODLAND,67735
51527,United States,KS,Kansas,Barton,GREAT BEND,67530
51552,United States,KS,Kansas,Ellis,HAYS,67601
51577,United States,KS,Kansas,Brown,HIAWATHA,66434
51602,United States,KS,Kansas,Jackson,HOLTON,66436
51627,United States,KS,Kansas,Reno,HUTCHINSON,67501
51652,United States,KS,Kansas,Montgomery,INDEPENDENCE,67301
51677,United States,KS,Kansas,Allen,IOLA,66749
51702,United States,KS,Kansas,Geary,JUNCTION CITY,66441
51727,United States,KS,Kansas,Wyandotte,KANSAS CITY,66102
51752,United States,KS,Kansas,Wyandotte,KANSAS CITY,66106
51777,United States,KS,Kansas,Kingman,KINGMAN,67068
51802,United States,KS,Kansas,Kearny,LAKIN,67860
51827,United States,KS,Kansas,Douglas,LAWRENCE,66044
51852,United States,KS,Kansas,Johnson,LEAWOOD,66209
51877,United States,KS,Kansas,Johnson,LENEXA,66215
51902,United States,KS,Kansas,Seward,LIBERAL,67901
51927,United States,KS,Kansas,Lincoln,LINCOLN,67455
51952,United States,KS,Kansas,Riley,MANHATTAN,66502
51977,United States,KS,Kansas,Riley,MANHATTAN,66503
52002,United States,KS,Kansas,Marion,MARION,66861
52027,United States,KS,Kansas,Marshall,MARYSVILLE,66508
52052,United States,KS,Kansas,McPherson,MCPHERSON,67460
52077,United States,KS,Kansas,Ness,NESS CITY,67560
52102,United States,KS,Kansas,Harvey,NEWTON,67114
52127,United States,KS,Kansas,Johnson,OLATHE,66061
52152,United States,KS,Kansas,Pottawatomie,ONAGA,66521
52177,United States,KS,Kansas,Jefferson,OSKALOOSA,66066
52202,United States,KS,Kansas,Johnson,OVERLAND PARK,66202
52227,United States,KS,Kansas,Johnson,OVERLAND PARK,66207
52252,United States,KS,Kansas,Johnson,OVERLAND PARK,66210
52277,United States,KS,Kansas,Johnson,OVERLAND PARK,66211
52302,United States,KS,Kansas,Miami,PAOLA,66071
52327,United States,KS,Kansas,Labette,PARSONS,67357
52352,United States,KS,Kansas,Phillips,PHILLIPSBURG,67661
52377,United States,KS,Kansas,Crawford,PITTSBURG,66762
52402,United States,KS,Kansas,Johnson,PRAIRIE VILLAGE,66208
52427,United States,KS,Kansas,Pratt,PRATT,67124
52452,United States,KS,Kansas,Nemaha,SABETHA,66534
52477,United States,KS,Kansas,Saline,SALINA,67401
52502,United States,KS,Kansas,Johnson,SHAWNEE MISSION,66204
52527,United States,KS,Kansas,Cheyenne,ST FRANCIS,67756
52552,United States,KS,Kansas,Stafford,STAFFORD,67578
52577,United States,KS,Kansas,Rooks,STOCKTON,67669
52602,United States,KS,Kansas,Shawnee,TOPEKA,66604
52627,United States,KS,Kansas,Shawnee,TOPEKA,66606
52652,United States,KS,Kansas,Shawnee,TOPEKA,66611
52677,United States,KS,Kansas,Shawnee,TOPEKA,66612
52702,United States,KS,Kansas,Shawnee,TOPEKA,66614
52727,United States,KS,Kansas,Doniphan,TROY,66087
52752,United States,KS,Kansas,Trego,WAKEENEY,67672
52777,United States,KS,Kansas,Washington,WASHINGTON,66968
52802,United States,KS,Kansas,Sumner,WELLINGTON,67152
52827,United States,KS,Kansas,Sedgwick,WICHITA,67202
52852,United States,KS,Kansas,Sedgwick,WICHITA,67203
52877,United States,KS,Kansas,Sedgwick,WICHITA,67205
52902,United States,KS,Kansas,Sedgwick,WICHITA,67206
52927,United States,KS,Kansas,Sedgwick,WICHITA,67207
52952,United States,KS,Kansas,Sedgwick,WICHITA,67211
52977,United States,KS,Kansas,Sedgwick,WICHITA,67212
53002,United States,KS,Kansas,Sedgwick,WICHITA,67213
53027,United States,KS,Kansas,Sedgwick,WICHITA,67214
53052,United States,KS,Kansas,Sedgwick,WICHITA,67226
53077,United States,KS,Kansas,Cowley,WINFIELD,67156
71877,United States,MO,Missouri,Gentry,ALBANY,64402
71902,United States,MO,Missouri,St. Louis,BALLWIN,63011
71927,United States,MO,Missouri,Harrison,BETHANY,64424
71952,United States,MO,Missouri,Polk,BOLIVAR,65613
71977,United States,MO,Missouri,Pike,BOWLING GREEN,63334
72002,United States,MO,Missouri,Taney,BRANSON,65616
72027,United States,MO,Missouri,St. Louis,BRENTWOOD,63144
72052,United States,MO,Missouri,St. Louis,BRIDGETON,63044
72077,United States,MO,Missouri,Clinton,CAMERON,64429
72102,United States,MO,Missouri,Dunklin,CAMPBELL,63933
72127,United States,MO,Missouri,Cape Girardeau,CAPE GIRARDEAU,63703
72152,United States,MO,Missouri,Carroll,CARROLLTON,64633
72177,United States,MO,Missouri,St. Louis,CHESTERFIELD,63017
72202,United States,MO,Missouri,Henry,CLINTON,64735
72227,United States,MO,Missouri,Boone,COLUMBIA,65201
72252,United States,MO,Missouri,Boone,COLUMBIA,65202
72277,United States,MO,Missouri,Boone,COLUMBIA,65203
72302,United States,MO,Missouri,St. Louis,CREVE COEUR,63141
72327,United States,MO,Missouri,Pulaski,CROCKER,65452
72352,United States,MO,Missouri,Stoddard,DEXTER,63841
72377,United States,MO,Missouri,Ripley,DONIPHAN,63935
72402,United States,MO,Missouri,Knox,EDINA,63537
72427,United States,MO,Missouri,Cedar,EL DORADO SPRINGS,64744
72452,United States,MO,Missouri,Shannon,EMINENCE,65466
72477,United States,MO,Missouri,Clay,EXCELSIOR SPRINGS,64024
72502,United States,MO,Missouri,Atchison,FAIRFAX,64446
72527,United States,MO,Missouri,St. Francois,FARMINGTON,63640
72552,United States,MO,Missouri,Howard,FAYETTE,65248
72577,United States,MO,Missouri,Jefferson,FESTUS,63028
72602,United States,MO,Missouri,St. Louis,FLORISSANT,63033
72627,United States,MO,Missouri,Madison,FREDERICKTOWN,63645
72652,United States,MO,Missouri,Marion,HANNIBAL,63401
72677,United States,MO,Missouri,Pemiscot,HAYTI,63851
72702,United States,MO,Missouri,Gasconade,HERMANN,65041
72727,United States,MO,Missouri,Jefferson,HILLSBORO,63050
72752,United States,MO,Missouri,Texas,HOUSTON,65483
72777,United States,MO,Missouri,Jackson,INDEPENDENCE,64055
72802,United States,MO,Missouri,Jackson,INDEPENDENCE,64057
72827,United States,MO,Missouri,Cape Girardeau,JACKSON,63755
72852,United States,MO,Missouri,Cole,JEFFERSON CITY,65101
72877,United States,MO,Missouri,Cole,JEFFERSON CITY,65109
72902,United States,MO,Missouri,Jasper,JOPLIN,64801
72927,United States,MO,Missouri,Jasper,JOPLIN,64804
72952,United States,MO,Missouri,Clark,KAHOKA,63445
72977,United States,MO,Missouri,Jackson,KANSAS CITY,64108
73002,United States,MO,Missouri,Jackson,KANSAS CITY,64109
73027,United States,MO,Missouri,Jackson,KANSAS CITY,64110
73052,United States,MO,Missouri,Jackson,KANSAS CITY,64111
73077,United States,MO,Missouri,Jackson,KANSAS CITY,64113
73102,United States,MO,Missouri,Jackson,KANSAS CITY,64114
73127,United States,MO,Missouri,Jackson,KANSAS CITY,64123
73152,United States,MO,Missouri,Jackson,KANSAS CITY,64131
73177,United States,MO,Missouri,Platte,KANSAS CITY,64154
